time,Engine-RPM,Fault Type
78.063,4274,noise
78.064,4274,noise
78.065,4274,noise
78.066,4274,noise
78.067,5874,noise
78.068,5874,noise
78.069,5874,noise
78.07,5874,noise
78.071,5874,noise
78.072,5874,noise
78.073,5874,noise
78.074,5874,noise
78.075,5874,noise
78.076,5874,noise
78.077,7474,noise
78.078,7474,noise
78.079,7474,noise
78.08,7474,noise
78.081,7474,noise
78.082,7474,noise
78.083,7474,noise
78.084,7474,noise
78.085,7474,noise
78.086,7474,noise
78.087,883,noise
78.088,883,noise
78.089,883,noise
78.09,883,noise
78.091,883,noise
78.092,883,noise
78.093,883,noise
78.094,883,noise
78.095,883,noise
78.096,883,noise
78.097,2483,noise
78.098,2483,noise
78.099,2483,noise
78.1,2483,noise
78.101,2483,noise
78.102,2483,noise
78.103,2483,noise
78.104,2483,noise
78.105,2483,noise
78.106,2483,noise
78.107,4083,noise
78.108,4083,noise
78.109,4083,noise
78.11,4083,noise
78.111,4083,noise
78.112,4083,noise
78.113,4083,noise
78.114,4083,noise
78.115,4083,noise
78.116,4083,noise
78.117,5683,noise
78.118,5683,noise
78.172,5492,noise
78.173,5492,noise
78.174,5492,noise
78.175,5492,noise
78.176,5492,noise
78.177,7092,noise
78.178,7092,noise
78.179,7092,noise
78.18,7092,noise
78.181,7092,noise
78.182,7092,noise
78.183,7092,noise
78.184,7092,noise
78.185,7092,noise
78.186,7092,noise
78.187,501,noise
78.188,501,noise
78.189,501,noise
78.19,501,noise
78.191,501,noise
78.192,501,noise
78.193,501,noise
78.194,501,noise
78.195,501,noise
78.196,501,noise
78.197,2101,noise
78.198,2101,noise
78.199,2101,noise
78.2,2101,noise
78.201,2101,noise
78.202,2101,noise
78.203,2101,noise
78.204,2101,noise
78.205,2101,noise
78.206,2101,noise
78.207,3701,noise
78.208,3701,noise
78.209,3701,noise
78.21,3701,noise
78.211,3701,noise
78.212,3701,noise
78.213,3701,noise
78.214,3701,noise
78.215,3701,noise
78.216,3701,noise
78.217,5301,noise
78.218,5301,noise
78.219,5301,noise
78.22,5301,noise
78.221,5301,noise
78.222,5301,noise
78.223,5301,noise
78.224,5301,noise
78.225,5301,noise
78.226,5301,noise
78.227,6901,noise
78.228,6901,noise
78.229,6901,noise
78.23,6901,noise
78.231,6901,noise
78.232,6901,noise
78.233,6901,noise
78.234,6901,noise
78.235,6901,noise
78.236,6901,noise
78.237,310,noise
78.238,310,noise
78.239,310,noise
78.24,310,noise
78.241,310,noise
78.242,310,noise
78.243,310,noise
78.244,310,noise
78.245,310,noise
78.246,310,noise
78.247,1910,noise
78.248,1910,noise
78.249,1910,noise
78.25,1910,noise
78.251,1910,noise
78.252,1910,noise
78.253,1910,noise
78.254,1910,noise
78.255,1910,noise
78.256,1910,noise
78.257,3510,noise
78.258,3510,noise
78.259,3510,noise
78.26,3510,noise
78.261,3510,noise
78.262,3510,noise
78.263,3510,noise
78.264,3510,noise
78.265,3510,noise
78.266,3510,noise
78.267,5110,noise
78.268,5110,noise
78.269,5110,noise
78.27,5110,noise
78.271,5110,noise
78.272,5110,noise
78.273,5110,noise
78.274,5110,noise
78.275,5110,noise
78.276,5110,noise
78.277,6710,noise
78.278,6710,noise
78.279,6710,noise
78.28,6710,noise
78.281,6710,noise
78.282,6710,noise
78.283,6710,noise
78.284,6710,noise
78.285,6710,noise
78.286,6710,noise
78.287,119,noise
78.288,119,noise
78.289,119,noise
78.29,119,noise
78.291,119,noise
78.292,119,noise
78.293,119,noise
78.294,119,noise
78.295,119,noise
78.296,119,noise
78.297,1719,noise
78.298,1719,noise
78.299,1719,noise
78.3,1719,noise
78.301,1719,noise
78.302,1719,noise
78.303,1719,noise
78.304,1719,noise
78.305,1719,noise
78.306,1719,noise
78.307,3319,noise
78.308,3319,noise
78.309,3319,noise
78.31,3319,noise
78.311,3319,noise
78.312,3319,noise
78.313,3319,noise
78.314,3319,noise
78.315,3319,noise
78.316,3319,noise
78.317,4919,noise
78.318,4919,noise
78.319,4919,noise
78.32,4919,noise
78.321,4919,noise
78.322,4919,noise
78.323,4919,noise
78.324,4919,noise
78.325,4919,noise
78.326,4919,noise
78.327,6519,noise
78.328,6519,noise
78.329,6519,noise
78.33,6519,noise
78.331,6519,noise
78.332,6519,noise
78.333,6519,noise
78.334,6519,noise
78.335,6519,noise
78.336,6519,noise
78.337,8119,noise
78.338,8119,noise
78.339,8119,noise
78.34,8119,noise
78.341,8119,noise
78.342,8119,noise
78.343,8119,noise
78.344,8119,noise
78.345,8119,noise
78.346,8119,noise
78.347,1528,noise
78.348,1528,noise
78.349,1528,noise
78.35,1528,noise
78.351,1528,noise
78.352,1528,noise
78.353,1528,noise
78.354,1528,noise
78.355,1528,noise
78.356,1528,noise
78.357,3128,noise
78.358,3128,noise
78.359,3128,noise
78.36,3128,noise
78.361,3128,noise
78.362,3128,noise
78.363,3128,noise
78.364,3128,noise
78.365,3128,noise
78.366,3128,noise
78.367,4728,noise
78.368,4728,noise
78.369,4728,noise
78.37,4728,noise
78.371,4728,noise
78.372,4728,noise
78.373,4728,noise
78.374,4728,noise
78.375,4728,noise
78.376,4728,noise
78.377,6328,noise
78.378,6328,noise
78.379,6328,noise
78.38,6328,noise
78.381,6328,noise
78.382,6328,noise
78.383,6328,noise
78.384,6328,noise
78.385,6328,noise
78.386,6328,noise
78.387,7928,noise
78.388,7928,noise
78.389,7928,noise
78.39,7928,noise
78.391,7928,noise
78.392,7928,noise
78.393,7928,noise
78.394,7928,noise
78.395,7928,noise
78.396,7928,noise
78.397,1337,noise
78.398,1337,noise
78.399,1337,noise
78.4,1337,noise
78.401,1337,noise
78.402,1337,noise
78.403,1337,noise
78.404,1337,noise
78.405,1337,noise
78.406,1337,noise
78.407,2937,noise
78.408,2937,noise
78.409,2937,noise
78.41,2937,noise
78.411,2937,noise
78.412,2937,noise
78.413,2937,noise
78.414,2937,noise
78.415,2937,noise
78.416,2937,noise
78.417,4537,noise
78.418,4537,noise
78.419,4537,noise
78.42,4537,noise
78.421,4537,noise
78.422,4537,noise
78.423,4537,noise
78.424,4537,noise
78.425,4537,noise
78.426,4537,noise
78.427,6137,noise
78.428,6137,noise
78.429,6137,noise
78.43,6137,noise
78.431,6137,noise
78.432,6137,noise
78.433,6137,noise
78.434,6137,noise
78.435,6137,noise
78.436,6137,noise
78.437,7737,noise
78.438,7737,noise
78.439,7737,noise
78.44,7737,noise
78.441,7737,noise
78.442,7737,noise
78.443,7737,noise
78.444,7737,noise
78.445,7737,noise
78.446,7737,noise
78.447,1146,noise
78.448,1146,noise
78.449,1146,noise
78.45,1146,noise
78.451,1146,noise
78.452,1146,noise
78.453,1146,noise
78.454,1146,noise
78.455,1146,noise
78.456,1146,noise
78.457,2746,noise
78.458,2746,noise
78.459,2746,noise
78.46,2746,noise
78.461,2746,noise
78.462,2746,noise
78.463,2746,noise
78.464,2746,noise
78.465,2746,noise
78.466,2746,noise
78.467,4346,noise
78.468,4346,noise
78.469,4346,noise
78.47,4346,noise
78.471,4346,noise
78.472,4346,noise
78.473,4346,noise
78.474,4346,noise
78.475,4346,noise
78.476,4346,noise
78.477,5946,noise
78.478,5946,noise
78.479,5946,noise
78.48,5946,noise
78.481,5946,noise
78.482,5946,noise
78.483,5946,noise
78.484,5946,noise
78.485,5946,noise
78.486,5946,noise
78.487,7546,noise
78.488,7546,noise
78.489,7546,noise
78.49,7546,noise
78.491,7546,noise
78.492,7546,noise
78.493,7546,noise
78.494,7546,noise
78.495,7546,noise
78.496,7546,noise
78.497,955,noise
78.498,955,noise
78.499,955,noise
78.5,955,noise
78.501,955,noise
78.502,955,noise
78.503,955,noise
78.504,955,noise
78.505,955,noise
78.506,955,noise
78.507,2555,noise
78.508,2555,noise
78.509,2555,noise
78.51,2555,noise
78.511,2555,noise
78.512,2555,noise
78.513,2555,noise
78.514,2555,noise
78.515,2555,noise
78.516,2555,noise
78.517,4155,noise
78.518,4155,noise
78.519,4155,noise
78.52,4155,noise
78.521,4155,noise
78.522,4155,noise
78.523,4155,noise
78.524,4155,noise
78.525,4155,noise
78.526,4155,noise
78.527,5755,noise
78.528,5755,noise
78.529,5755,noise
78.53,5755,noise
78.531,5755,noise
78.532,5755,noise
78.533,5755,noise
78.534,5755,noise
78.535,5755,noise
78.536,5755,noise
78.537,7355,noise
78.538,7355,noise
78.539,7355,noise
78.54,7355,noise
78.541,7355,noise
78.542,7355,noise
78.543,7355,noise
78.544,7355,noise
78.545,7355,noise
78.546,7355,noise
78.547,764,noise
78.548,764,noise
78.549,764,noise
78.55,764,noise
78.551,764,noise
78.552,764,noise
78.553,764,noise
78.554,764,noise
78.555,764,noise
78.556,764,noise
78.557,2364,noise
78.558,2364,noise
78.559,2364,noise
78.56,2364,noise
78.561,2364,noise
78.562,2364,noise
78.563,2364,noise
78.564,2364,noise
78.565,2364,noise
78.566,2364,noise
78.567,3964,noise
78.568,3964,noise
78.569,3964,noise
78.57,3964,noise
78.571,3964,noise
78.572,3964,noise
78.573,3964,noise
78.574,3964,noise
78.575,3964,noise
78.576,3964,noise
78.577,5564,noise
78.578,5564,noise
78.579,5564,noise
78.58,5564,noise
78.581,5564,noise
78.582,5564,noise
78.583,5564,noise
78.584,5564,noise
78.585,5564,noise
78.586,5564,noise
78.587,7164,noise
78.588,7164,noise
78.589,7164,noise
78.59,7164,noise
78.591,7164,noise
78.592,7164,noise
78.593,7164,noise
78.594,7164,noise
78.595,7164,noise
78.596,7164,noise
78.597,573,noise
78.598,573,noise
78.599,573,noise
78.6,573,noise
78.601,573,noise
78.602,573,noise
78.603,573,noise
78.604,573,noise
78.605,573,noise
78.606,573,noise
78.607,2173,noise
78.608,2173,noise
78.609,2173,noise
78.61,2173,noise
78.611,2173,noise
78.612,2173,noise
78.613,2173,noise
78.614,2173,noise
78.615,2173,noise
78.616,2173,noise
78.617,3773,noise
78.618,3773,noise
78.619,3773,noise
78.62,3773,noise
78.621,3773,noise
78.622,3773,noise
78.623,3773,noise
78.624,3773,noise
78.625,3773,noise
78.626,3773,noise
78.627,5373,noise
78.628,5373,noise
78.629,5373,noise
78.63,5373,noise
78.631,5373,noise
78.632,5373,noise
78.633,5373,noise
78.634,5373,noise
78.635,5373,noise
78.636,5373,noise
78.637,6973,noise
78.638,6973,noise
78.639,6973,noise
78.64,6973,noise
78.641,6973,noise
78.642,6973,noise
78.643,6973,noise
78.644,6973,noise
78.645,6973,noise
78.646,6973,noise
78.647,382,noise
78.648,382,noise
78.649,382,noise
78.65,382,noise
78.651,382,noise
78.652,382,noise
78.653,382,noise
78.654,382,noise
78.655,382,noise
78.656,382,noise
78.657,1982,noise
78.658,1982,noise
78.659,1982,noise
78.66,1982,noise
78.661,1982,noise
78.662,1982,noise
78.663,1982,noise
78.664,1982,noise
78.665,1982,noise
78.666,1982,noise
78.667,3582,noise
78.668,3582,noise
78.669,3582,noise
78.67,3582,noise
78.671,3582,noise
78.672,3582,noise
78.673,3582,noise
78.674,3582,noise
78.675,3582,noise
78.676,3582,noise
78.677,5182,noise
78.678,5182,noise
78.679,5182,noise
78.68,5182,noise
78.681,5182,noise
78.682,5182,noise
78.683,5182,noise
78.684,5182,noise
78.685,5182,noise
78.686,5182,noise
78.687,6782,noise
78.688,6782,noise
78.689,6782,noise
78.69,6782,noise
78.691,6782,noise
78.692,6782,noise
78.693,6782,noise
78.694,6782,noise
78.695,6782,noise
78.696,6782,noise
78.697,191,noise
78.698,191,noise
78.699,191,noise
78.7,191,noise
78.701,191,noise
78.702,191,noise
78.703,191,noise
78.704,191,noise
78.705,191,noise
78.706,191,noise
78.707,1791,noise
78.708,1791,noise
78.709,1791,noise
78.71,1791,noise
78.711,1791,noise
78.712,1791,noise
78.713,1791,noise
78.714,1791,noise
78.715,1791,noise
78.716,1791,noise
78.717,3391,noise
78.718,3391,noise
78.719,3391,noise
78.72,3391,noise
78.721,3391,noise
78.722,3391,noise
78.723,3391,noise
78.724,3391,noise
78.725,3391,noise
78.726,3391,noise
78.727,4991,noise
78.728,4991,noise
78.729,4991,noise
78.73,4991,noise
78.731,4991,noise
78.732,4991,noise
78.733,4991,noise
78.734,4991,noise
78.735,4991,noise
78.736,4991,noise
78.737,6591,noise
78.738,6591,noise
78.739,6591,noise
78.74,6591,noise
78.741,6591,noise
78.742,6591,noise
78.743,6591,noise
78.744,6591,noise
78.745,6591,noise
78.746,6591,noise
78.747,8191,noise
78.748,8191,noise
78.749,8191,noise
78.75,8191,noise
78.751,8191,noise
78.752,8191,noise
78.753,8191,noise
78.754,8191,noise
78.755,8191,noise
78.756,8191,noise
78.757,0,noise
78.758,0,noise
78.759,0,noise
78.76,0,noise
78.761,0,noise
78.762,0,noise
78.763,0,noise
78.764,0,noise
78.765,0,noise
78.766,0,noise
78.767,1600,noise
78.768,1600,noise
78.769,1600,noise
78.77,1600,noise
78.771,1600,noise
78.772,1600,noise
78.773,1600,noise
78.774,1600,noise
78.775,1600,noise
78.776,1600,noise
78.777,3200,noise
78.778,3200,noise
78.779,3200,noise
78.78,3200,noise
78.781,3200,noise
78.782,3200,noise
78.783,3200,noise
78.784,3200,noise
78.785,3200,noise
78.786,3200,noise
78.787,4800,noise
78.788,4800,noise
78.789,4800,noise
78.79,4800,noise
78.791,4800,noise
78.792,4800,noise
78.793,4800,noise
78.794,4800,noise
78.795,4800,noise
78.796,4800,noise
78.797,6400,noise
78.798,6400,noise
78.799,6400,noise
78.8,6400,noise
78.801,6400,noise
78.802,6400,noise
78.803,6400,noise
78.804,6400,noise
78.805,6400,noise
78.806,6400,noise
78.807,8000,noise
78.808,8000,noise
78.809,8000,noise
78.81,8000,noise
78.811,8000,noise
78.812,8000,noise
78.813,8000,noise
78.814,8000,noise
78.815,8000,noise
78.816,8000,noise
78.817,1409,noise
78.818,1409,noise
78.819,1409,noise
78.82,1409,noise
78.821,1409,noise
78.822,1409,noise
78.823,1409,noise
78.824,1409,noise
78.825,1409,noise
78.826,1409,noise
78.827,3009,noise
78.828,3009,noise
78.829,3009,noise
78.83,3009,noise
78.831,3009,noise
78.832,3009,noise
78.833,3009,noise
78.834,3009,noise
78.835,3009,noise
78.836,3009,noise
78.837,4609,noise
78.838,4609,noise
78.839,4609,noise
78.84,4609,noise
78.841,4609,noise
78.842,4609,noise
78.843,4609,noise
78.844,4609,noise
78.845,4609,noise
78.846,4609,noise
78.847,6209,noise
78.848,6209,noise
78.849,6209,noise
78.85,6209,noise
78.851,6209,noise
78.852,6209,noise
78.853,6209,noise
78.854,6209,noise
78.855,6209,noise
78.856,6209,noise
78.857,7809,noise
78.858,7809,noise
78.859,7809,noise
78.86,7809,noise
78.861,7809,noise
78.862,7809,noise
78.863,7809,noise
78.864,7809,noise
78.865,7809,noise
78.866,7809,noise
78.867,1218,noise
78.868,1218,noise
78.869,1218,noise
78.87,1218,noise
78.871,1218,noise
78.872,1218,noise
78.873,1218,noise
78.874,1218,noise
78.875,1218,noise
78.876,1218,noise
78.877,2818,noise
78.878,2818,noise
78.879,2818,noise
78.88,2818,noise
78.881,2818,noise
78.882,2818,noise
78.883,2818,noise
78.884,2818,noise
78.885,2818,noise
78.886,2818,noise
78.887,4418,noise
78.888,4418,noise
78.889,4418,noise
78.89,4418,noise
78.891,4418,noise
78.892,4418,noise
78.893,4418,noise
78.894,4418,noise
78.895,4418,noise
78.896,4418,noise
78.897,6018,noise
78.898,6018,noise
78.899,6018,noise
78.9,6018,noise
78.901,6018,noise
78.902,6018,noise
78.903,6018,noise
78.904,6018,noise
78.905,6018,noise
78.906,6018,noise
78.907,7618,noise
78.908,7618,noise
78.909,7618,noise
78.91,7618,noise
78.911,7618,noise
78.912,7618,noise
78.913,7618,noise
78.914,7618,noise
78.915,7618,noise
78.916,7618,noise
78.917,1027,noise
78.918,1027,noise
78.919,1027,noise
78.92,1027,noise
78.921,1027,noise
78.922,1027,noise
78.923,1027,noise
78.924,1027,noise
78.925,1027,noise
78.926,1027,noise
78.927,2627,noise
78.928,2627,noise
78.929,2627,noise
78.93,2627,noise
78.931,2627,noise
78.932,2627,noise
78.933,2627,noise
78.934,2627,noise
78.935,2627,noise
78.936,2627,noise
78.937,4227,noise
78.938,4227,noise
78.939,4227,noise
78.94,4227,noise
78.941,4227,noise
78.942,4227,noise
78.943,4227,noise
78.944,4227,noise
78.945,4227,noise
78.946,4227,noise
78.947,5827,noise
78.948,5827,noise
78.949,5827,noise
78.95,5827,noise
78.951,5827,noise
78.952,5827,noise
78.953,5827,noise
78.954,5827,noise
78.955,5827,noise
78.956,5827,noise
78.957,7427,noise
78.958,7427,noise
78.959,7427,noise
78.96,7427,noise
78.961,7427,noise
78.962,7427,noise
78.963,7427,noise
78.964,7427,noise
78.965,7427,noise
78.966,7427,noise
78.967,836,noise
78.968,836,noise
78.969,836,noise
78.97,836,noise
78.971,836,noise
78.972,836,noise
78.973,836,noise
78.974,836,noise
78.975,836,noise
78.976,836,noise
78.977,2436,noise
78.978,2436,noise
78.979,2436,noise
78.98,2436,noise
78.981,2436,noise
78.982,2436,noise
78.983,2436,noise
78.984,2436,noise
78.985,2436,noise
78.986,2436,noise
78.987,4036,noise
78.988,4036,noise
78.989,4036,noise
78.99,4036,noise
78.991,4036,noise
78.992,4036,noise
78.993,4036,noise
78.994,4036,noise
78.995,4036,noise
78.996,4036,noise
78.997,5636,noise
78.998,5636,noise
78.999,5636,noise
79.0,5636,noise
79.001,5636,noise
79.002,5636,noise
79.003,5636,noise
79.004,5636,noise
79.005,5636,noise
79.006,5636,noise
79.007,7236,noise
79.008,7236,noise
79.009,7236,noise
79.01,7236,noise
79.011,7236,noise
79.012,7236,noise
79.013,7236,noise
79.014,7236,noise
79.015,7236,noise
79.016,7236,noise
79.017,645,noise
79.018,645,noise
79.019,645,noise
79.02,645,noise
79.021,645,noise
79.022,645,noise
79.023,645,noise
79.024,645,noise
79.025,645,noise
79.026,645,noise
79.027,2245,noise
79.028,2245,noise
79.029,2245,noise
79.03,2245,noise
79.031,2245,noise
79.032,2245,noise
79.033,2245,noise
79.034,2245,noise
79.035,2245,noise
79.036,2245,noise
79.037,3845,noise
79.038,3845,noise
79.039,3845,noise
79.04,3845,noise
79.041,3845,noise
79.042,3845,noise
79.043,3845,noise
79.044,3845,noise
79.045,3845,noise
79.046,3845,noise
79.047,5445,noise
79.048,5445,noise
79.049,5445,noise
79.05,5445,noise
79.051,5445,noise
79.052,5445,noise
79.053,5445,noise
79.054,5445,noise
79.055,5445,noise
79.056,5445,noise
79.057,7045,noise
79.058,7045,noise
79.059,7045,noise
79.06,7045,noise
79.061,7045,noise
79.062,7045,noise
79.063,7045,noise
79.064,7045,noise
79.065,7045,noise
79.066,7045,noise
79.067,454,noise
79.068,454,noise
79.069,454,noise
79.07,454,noise
79.071,454,noise
79.072,454,noise
79.073,454,noise
79.074,454,noise
79.075,454,noise
79.076,454,noise
79.077,2054,noise
79.078,2054,noise
79.079,2054,noise
79.08,2054,noise
79.081,2054,noise
79.082,2054,noise
79.083,2054,noise
79.084,2054,noise
79.085,2054,noise
79.086,2054,noise
79.087,3654,noise
79.088,3654,noise
79.089,3654,noise
79.09,3654,noise
79.091,3654,noise
79.092,3654,noise
79.093,3654,noise
79.094,3654,noise
79.095,3654,noise
79.096,3654,noise
79.097,5254,noise
79.098,5254,noise
79.099,5254,noise
79.1,5254,noise
79.101,5254,noise
79.102,5254,noise
79.103,5254,noise
79.104,5254,noise
79.105,5254,noise
79.106,5254,noise
79.107,6854,noise
79.108,6854,noise
79.109,6854,noise
79.11,6854,noise
79.111,6854,noise
79.112,6854,noise
79.113,6854,noise
79.114,6854,noise
79.115,6854,noise
79.116,6854,noise
79.117,263,noise
79.118,263,noise
79.119,263,noise
79.12,263,noise
79.121,263,noise
79.122,263,noise
79.123,263,noise
79.124,263,noise
79.125,263,noise
79.126,263,noise
79.127,1863,noise
79.128,1863,noise
79.129,1863,noise
79.13,1863,noise
79.131,1863,noise
79.132,1863,noise
79.133,1863,noise
79.134,1863,noise
79.135,1863,noise
79.136,1863,noise
79.137,3463,noise
79.138,3463,noise
79.139,3463,noise
79.14,3463,noise
79.141,3463,noise
79.142,3463,noise
79.143,3463,noise
79.144,3463,noise
79.145,3463,noise
79.146,3463,noise
79.147,5063,noise
79.148,5063,noise
79.149,5063,noise
79.15,5063,noise
79.151,5063,noise
79.152,5063,noise
79.153,5063,noise
79.154,5063,noise
79.155,5063,noise
79.156,5063,noise
79.157,6663,noise
79.158,6663,noise
79.159,6663,noise
79.16,6663,noise
79.161,6663,noise
79.162,6663,noise
79.163,6663,noise
79.164,6663,noise
79.165,6663,noise
79.166,6663,noise
79.167,72,noise
79.168,72,noise
79.169,72,noise
79.17,72,noise
79.171,72,noise
79.172,72,noise
79.253,4681,noise
79.254,4681,noise
79.255,4681,noise
79.256,4681,noise
79.257,6281,noise
79.258,6281,noise
79.259,6281,noise
79.26,6281,noise
79.261,6281,noise
79.262,6281,noise
79.263,6281,noise
79.264,6281,noise
79.265,6281,noise
79.266,6281,noise
79.267,7881,noise
79.268,7881,noise
79.269,7881,noise
79.27,7881,noise
79.271,7881,noise
79.272,7881,noise
79.273,7881,noise
79.274,7881,noise
79.275,7881,noise
79.276,7881,noise
79.277,1290,noise
79.278,1290,noise
79.279,1290,noise
79.28,1290,noise
79.281,1290,noise
79.282,1290,noise
79.283,1290,noise
79.284,1290,noise
79.285,1290,noise
79.286,1290,noise
79.287,2890,noise
79.288,2890,noise
79.289,2890,noise
79.29,2890,noise
79.291,2890,noise
79.292,2890,noise
79.293,2890,noise
79.294,2890,noise
79.295,2890,noise
79.296,2890,noise
79.297,4490,noise
79.298,4490,noise
79.299,4490,noise
79.3,4490,noise
79.301,4490,noise
79.302,4490,noise
79.303,4490,noise
79.304,4490,noise
79.305,4490,noise
79.306,4490,noise
79.307,6090,noise
79.308,6090,noise
79.309,6090,noise
79.31,6090,noise
79.311,6090,noise
79.312,6090,noise
79.313,6090,noise
79.314,6090,noise
79.315,6090,noise
79.316,6090,noise
79.317,7690,noise
79.318,7690,noise
79.319,7690,noise
79.32,7690,noise
79.321,7690,noise
79.322,7690,noise
79.323,7690,noise
79.324,7690,noise
79.325,7690,noise
79.326,7690,noise
79.327,1099,noise
79.328,1099,noise
79.329,1099,noise
79.33,1099,noise
79.331,1099,noise
79.332,1099,noise
79.333,1099,noise
79.334,1099,noise
79.335,1099,noise
79.336,1099,noise
79.337,2699,noise
79.338,2699,noise
79.339,2699,noise
79.34,2699,noise
79.341,2699,noise
79.342,2699,noise
79.343,2699,noise
79.344,2699,noise
79.345,2699,noise
79.346,2699,noise
79.347,4299,noise
79.348,4299,noise
79.349,4299,noise
79.35,4299,noise
79.351,4299,noise
79.352,4299,noise
79.353,4299,noise
79.354,4299,noise
79.355,4299,noise
79.356,4299,noise
79.357,5899,noise
79.358,5899,noise
79.359,5899,noise
79.36,5899,noise
79.361,5899,noise
79.362,5899,noise
79.363,5899,noise
79.364,5899,noise
79.365,5899,noise
79.366,5899,noise
79.367,7499,noise
79.368,7499,noise
79.369,7499,noise
79.37,7499,noise
79.371,7499,noise
79.372,7499,noise
79.373,7499,noise
79.374,7499,noise
79.375,7499,noise
79.376,7499,noise
79.377,908,noise
79.378,908,noise
79.379,908,noise
79.38,908,noise
79.381,908,noise
79.382,908,noise
79.383,908,noise
79.384,908,noise
79.385,908,noise
79.386,908,noise
79.387,2508,noise
79.388,2508,noise
79.389,2508,noise
79.39,2508,noise
79.391,2508,noise
79.392,2508,noise
79.393,2508,noise
79.394,2508,noise
79.395,2508,noise
79.396,2508,noise
79.397,4108,noise
79.398,4108,noise
79.399,4108,noise
79.4,4108,noise
79.401,4108,noise
79.402,4108,noise
79.403,4108,noise
79.404,4108,noise
79.405,4108,noise
79.406,4108,noise
79.407,5708,noise
79.408,5708,noise
79.409,5708,noise
79.41,5708,noise
79.411,5708,noise
79.412,5708,noise
79.413,5708,noise
79.414,5708,noise
79.415,5708,noise
79.416,5708,noise
79.417,7308,noise
79.418,7308,noise
79.419,7308,noise
79.42,7308,noise
79.421,7308,noise
79.422,7308,noise
79.423,7308,noise
79.424,7308,noise
79.425,7308,noise
79.426,7308,noise
79.427,717,noise
79.428,717,noise
79.429,717,noise
79.43,717,noise
79.431,717,noise
79.432,717,noise
79.433,717,noise
79.434,717,noise
79.435,717,noise
79.436,717,noise
79.437,2317,noise
79.438,2317,noise
79.439,2317,noise
79.44,2317,noise
79.441,2317,noise
79.442,2317,noise
79.443,2317,noise
79.444,2317,noise
79.445,2317,noise
79.446,2317,noise
79.447,3917,noise
79.448,3917,noise
79.449,3917,noise
79.45,3917,noise
79.451,3917,noise
79.452,3917,noise
79.453,3917,noise
79.454,3917,noise
79.455,3917,noise
79.456,3917,noise
79.457,5517,noise
79.458,5517,noise
79.459,5517,noise
79.46,5517,noise
79.461,5517,noise
79.462,5517,noise
79.463,5517,noise
79.464,5517,noise
79.465,5517,noise
79.466,5517,noise
79.467,7117,noise
79.468,7117,noise
79.469,7117,noise
79.47,7117,noise
79.471,7117,noise
79.472,7117,noise
79.473,7117,noise
79.474,7117,noise
79.475,7117,noise
79.476,7117,noise
79.477,526,noise
79.478,526,noise
79.479,526,noise
79.48,526,noise
79.481,526,noise
79.482,526,noise
79.483,526,noise
79.484,526,noise
79.485,526,noise
79.486,526,noise
79.487,2126,noise
79.488,2126,noise
79.489,2126,noise
79.49,2126,noise
79.491,2126,noise
79.492,2126,noise
79.493,2126,noise
79.494,2126,noise
79.495,2126,noise
79.496,2126,noise
79.497,3726,noise
79.498,3726,noise
79.499,3726,noise
79.5,3726,noise
79.501,3726,noise
79.502,3726,noise
79.503,3726,noise
79.504,3726,noise
79.505,3726,noise
79.506,3726,noise
79.507,5326,noise
79.508,5326,noise
79.509,5326,noise
79.51,5326,noise
79.511,5326,noise
79.512,5326,noise
79.513,5326,noise
79.514,5326,noise
79.515,5326,noise
79.516,5326,noise
79.517,6926,noise
79.518,6926,noise
79.519,6926,noise
79.52,6926,noise
79.521,6926,noise
79.522,6926,noise
79.523,6926,noise
79.524,6926,noise
79.525,6926,noise
79.526,6926,noise
79.527,335,noise
79.528,335,noise
79.529,335,noise
79.53,335,noise
79.531,335,noise
79.532,335,noise
79.533,335,noise
79.534,335,noise
79.535,335,noise
79.536,335,noise
79.537,1935,noise
79.538,1935,noise
79.539,1935,noise
79.54,1935,noise
79.541,1935,noise
79.542,1935,noise
79.543,1935,noise
79.544,1935,noise
79.545,1935,noise
79.546,1935,noise
79.547,3535,noise
79.548,3535,noise
79.549,3535,noise
79.55,3535,noise
79.551,3535,noise
79.552,3535,noise
79.553,3535,noise
79.554,3535,noise
79.555,3535,noise
79.556,3535,noise
79.557,5135,noise
79.558,5135,noise
79.559,5135,noise
79.56,5135,noise
79.561,5135,noise
79.562,5135,noise
79.563,5135,noise
79.564,5135,noise
79.565,5135,noise
79.566,5135,noise
79.567,6735,noise
79.568,6735,noise
79.569,6735,noise
79.57,6735,noise
79.571,6735,noise
79.572,6735,noise
79.573,6735,noise
79.574,6735,noise
79.575,6735,noise
79.576,6735,noise
79.577,144,noise
79.578,144,noise
79.579,144,noise
79.58,144,noise
79.581,144,noise
79.582,144,noise
79.583,144,noise
79.584,144,noise
79.585,144,noise
79.586,144,noise
79.587,1744,noise
79.588,1744,noise
79.589,1744,noise
79.59,1744,noise
79.591,1744,noise
79.592,1744,noise
79.593,1744,noise
79.594,1744,noise
79.595,1744,noise
79.596,1744,noise
79.597,3344,noise
79.598,3344,noise
79.599,3344,noise
79.6,3344,noise
79.601,3344,noise
79.602,3344,noise
79.603,3344,noise
79.604,3344,noise
79.605,3344,noise
79.606,3344,noise
79.607,4944,noise
79.608,4944,noise
79.609,4944,noise
79.61,4944,noise
79.611,4944,noise
79.612,4944,noise
79.613,4944,noise
