time,Engine-RPM,Fault Type
3.865,804,offset
3.866,804,offset
3.867,804,offset
3.868,804,offset
3.869,804,offset
3.87,804,offset
3.871,804,offset
3.872,804,offset
3.873,804,offset
3.874,804,offset
3.875,806,offset
3.876,806,offset
3.877,806,offset
3.878,806,offset
3.879,806,offset
3.88,806,offset
3.881,806,offset
3.882,806,offset
3.883,806,offset
3.884,806,offset
3.885,807,offset
3.886,807,offset
3.887,807,offset
3.888,807,offset
3.889,807,offset
3.89,807,offset
3.891,807,offset
3.892,807,offset
3.893,807,offset
3.894,807,offset
3.895,804,offset
3.896,804,offset
3.897,804,offset
3.898,804,offset
3.899,804,offset
3.9,804,offset
3.901,804,offset
3.902,804,offset
3.903,804,offset
3.904,804,offset
3.905,809,offset
3.906,809,offset
3.907,809,offset
3.908,809,offset
3.909,809,offset
3.91,809,offset
3.911,809,offset
3.912,809,offset
3.913,809,offset
3.914,809,offset
3.915,805,offset
3.916,805,offset
3.917,805,offset
3.918,805,offset
3.919,805,offset
3.92,805,offset
3.921,805,offset
3.922,805,offset
3.923,805,offset
3.924,805,offset
3.925,807,offset
3.926,807,offset
3.927,807,offset
3.928,807,offset
3.929,807,offset
3.93,807,offset
3.931,807,offset
3.932,807,offset
3.933,807,offset
3.934,807,offset
3.935,808,offset
3.936,808,offset
3.937,808,offset
3.938,808,offset
3.939,808,offset
3.94,808,offset
3.941,808,offset
3.942,808,offset
3.943,808,offset
3.944,808,offset
3.945,805,offset
3.946,805,offset
3.947,805,offset
3.948,805,offset
3.949,805,offset
3.95,805,offset
3.951,805,offset
3.952,805,offset
3.953,805,offset
3.954,805,offset
3.955,810,offset
3.956,810,offset
3.957,810,offset
3.958,810,offset
3.959,810,offset
3.96,810,offset
3.961,810,offset
3.962,810,offset
3.963,810,offset
3.964,810,offset
3.965,806,offset
3.966,806,offset
3.967,806,offset
3.968,806,offset
3.969,806,offset
3.97,806,offset
3.971,806,offset
3.972,806,offset
3.973,806,offset
3.974,806,offset
3.975,808,offset
3.976,808,offset
3.977,808,offset
3.978,808,offset
3.979,808,offset
3.98,808,offset
3.981,808,offset
3.982,808,offset
3.983,808,offset
3.984,808,offset
3.985,809,offset
3.986,809,offset
3.987,809,offset
3.988,809,offset
3.989,809,offset
3.99,809,offset
3.991,809,offset
3.992,809,offset
3.993,809,offset
3.994,809,offset
3.995,806,offset
3.996,806,offset
3.997,806,offset
3.998,806,offset
3.999,806,offset
4.0,806,offset
4.001,806,offset
4.002,806,offset
4.003,806,offset
4.004,806,offset
4.005,811,offset
4.006,811,offset
4.007,811,offset
4.008,811,offset
4.009,811,offset
4.01,811,offset
4.011,811,offset
4.012,811,offset
4.013,811,offset
4.014,811,offset
4.015,806,offset
4.016,806,offset
4.017,806,offset
4.018,806,offset
4.019,806,offset
4.02,806,offset
4.021,806,offset
4.022,806,offset
4.023,806,offset
4.024,806,offset
4.025,809,offset
4.026,809,offset
4.027,809,offset
4.028,809,offset
4.029,809,offset
4.03,809,offset
4.031,809,offset
4.032,809,offset
4.033,809,offset
4.034,809,offset
4.035,809,offset
4.036,809,offset
4.037,809,offset
4.038,809,offset
4.039,809,offset
4.04,809,offset
4.041,809,offset
4.042,809,offset
4.043,809,offset
4.044,809,offset
4.045,807,offset
4.046,807,offset
4.047,807,offset
4.048,807,offset
4.049,807,offset
4.05,807,offset
4.051,807,offset
4.052,807,offset
4.053,807,offset
4.054,807,offset
4.055,812,offset
4.056,812,offset
4.057,812,offset
4.058,812,offset
4.059,812,offset
4.06,812,offset
4.061,812,offset
4.062,812,offset
4.063,812,offset
4.064,812,offset
4.065,807,offset
4.066,807,offset
4.067,807,offset
4.068,807,offset
4.069,807,offset
4.07,807,offset
4.071,807,offset
4.072,807,offset
4.073,807,offset
4.074,807,offset
4.075,810,offset
4.076,810,offset
4.077,810,offset
4.078,810,offset
4.079,810,offset
4.08,810,offset
4.081,810,offset
4.082,810,offset
4.083,810,offset
4.084,810,offset
4.085,810,offset
4.086,810,offset
4.087,810,offset
4.088,810,offset
4.089,810,offset
4.09,810,offset
4.091,810,offset
4.092,810,offset
4.093,810,offset
4.094,810,offset
4.095,808,offset
4.096,808,offset
4.097,808,offset
4.098,808,offset
4.099,808,offset
4.1,808,offset
4.101,808,offset
4.102,808,offset
4.103,808,offset
4.104,808,offset
4.105,812,offset
4.106,812,offset
4.107,812,offset
4.108,812,offset
4.109,812,offset
4.11,812,offset
4.111,812,offset
4.112,812,offset
4.113,812,offset
4.114,812,offset
4.115,807,offset
4.116,807,offset
4.117,807,offset
4.118,807,offset
4.119,807,offset
4.12,807,offset
4.121,807,offset
4.122,807,offset
4.123,807,offset
4.124,807,offset
4.125,811,offset
4.126,811,offset
4.127,811,offset
4.128,811,offset
4.129,811,offset
4.13,811,offset
4.131,811,offset
4.132,811,offset
4.133,811,offset
4.134,811,offset
4.135,810,offset
4.136,810,offset
4.137,810,offset
4.138,810,offset
4.139,810,offset
4.14,810,offset
4.141,810,offset
4.142,810,offset
4.143,810,offset
4.144,810,offset
4.145,809,offset
4.146,809,offset
4.147,809,offset
4.148,809,offset
4.149,809,offset
4.15,809,offset
4.151,809,offset
4.152,809,offset
4.153,809,offset
4.154,809,offset
4.155,812,offset
4.156,812,offset
4.157,812,offset
4.158,812,offset
4.159,812,offset
4.16,812,offset
4.161,812,offset
4.162,812,offset
4.163,812,offset
4.164,812,offset
4.165,808,offset
4.166,808,offset
4.167,808,offset
4.168,808,offset
4.169,808,offset
4.17,808,offset
4.171,808,offset
4.172,808,offset
4.173,808,offset
4.174,808,offset
4.175,812,offset
4.176,812,offset
4.177,812,offset
4.178,812,offset
4.179,812,offset
4.18,812,offset
4.181,812,offset
4.182,812,offset
4.183,812,offset
4.184,812,offset
4.185,810,offset
4.186,810,offset
4.187,810,offset
4.188,810,offset
4.189,810,offset
4.19,810,offset
4.191,810,offset
4.192,810,offset
4.193,810,offset
4.194,810,offset
4.195,810,offset
4.196,810,offset
4.197,810,offset
4.198,810,offset
4.199,810,offset
4.2,810,offset
4.201,810,offset
4.242,810,offset
4.243,810,offset
4.244,810,offset
4.245,811,offset
4.246,811,offset
4.247,811,offset
4.248,811,offset
4.249,811,offset
4.25,811,offset
4.251,811,offset
4.252,811,offset
4.253,811,offset
4.254,811,offset
4.255,813,offset
4.256,813,offset
4.257,813,offset
4.258,813,offset
4.259,813,offset
4.26,813,offset
4.261,813,offset
4.262,813,offset
4.263,813,offset
4.264,813,offset
4.265,809,offset
4.266,809,offset
4.267,809,offset
4.268,809,offset
4.269,809,offset
4.27,809,offset
4.271,809,offset
4.272,809,offset
4.273,809,offset
4.274,809,offset
4.275,814,offset
4.276,814,offset
4.277,814,offset
4.278,814,offset
4.279,814,offset
4.28,814,offset
4.281,814,offset
4.282,814,offset
4.283,814,offset
4.284,814,offset
4.285,810,offset
4.286,810,offset
4.287,810,offset
4.288,810,offset
4.289,810,offset
4.29,810,offset
4.291,810,offset
4.292,810,offset
4.293,810,offset
4.294,810,offset
4.295,811,offset
4.296,811,offset
4.297,811,offset
4.298,811,offset
4.299,811,offset
4.3,811,offset
4.301,811,offset
4.302,811,offset
4.303,811,offset
4.304,811,offset
4.305,813,offset
4.306,813,offset
4.307,813,offset
4.308,813,offset
4.309,813,offset
4.31,813,offset
4.311,813,offset
4.312,813,offset
4.313,813,offset
4.314,813,offset
4.315,809,offset
4.316,809,offset
4.317,809,offset
4.318,809,offset
4.319,809,offset
4.32,809,offset
4.321,809,offset
4.322,809,offset
4.323,809,offset
4.324,809,offset
4.325,814,offset
4.326,814,offset
4.327,814,offset
4.328,814,offset
4.329,814,offset
4.33,814,offset
4.331,814,offset
4.332,814,offset
4.333,814,offset
4.334,814,offset
4.335,810,offset
4.336,810,offset
4.337,810,offset
4.338,810,offset
4.339,810,offset
4.34,810,offset
4.341,810,offset
4.342,810,offset
4.343,810,offset
4.344,810,offset
4.345,812,offset
4.346,812,offset
4.347,812,offset
4.348,812,offset
4.349,812,offset
4.35,812,offset
4.351,812,offset
4.352,812,offset
4.353,812,offset
4.354,812,offset
4.355,812,offset
4.356,812,offset
4.357,812,offset
4.358,812,offset
4.359,812,offset
4.36,812,offset
4.361,812,offset
4.362,812,offset
4.363,812,offset
4.364,812,offset
4.365,809,offset
4.366,809,offset
4.367,809,offset
4.368,809,offset
4.369,809,offset
4.37,809,offset
4.371,809,offset
4.372,809,offset
4.373,809,offset
4.374,809,offset
4.375,814,offset
4.376,814,offset
4.377,814,offset
4.378,814,offset
4.379,814,offset
4.38,814,offset
4.381,814,offset
4.382,814,offset
4.383,814,offset
4.384,814,offset
4.385,809,offset
4.386,809,offset
4.387,809,offset
4.388,809,offset
4.389,809,offset
4.39,809,offset
4.391,809,offset
4.392,809,offset
4.393,809,offset
4.394,809,offset
4.395,812,offset
4.396,812,offset
4.397,812,offset
4.398,812,offset
4.399,812,offset
4.4,812,offset
4.401,812,offset
4.402,812,offset
4.403,812,offset
4.404,812,offset
4.405,812,offset
4.406,812,offset
4.407,812,offset
4.408,812,offset
4.409,812,offset
4.41,812,offset
4.411,812,offset
4.412,812,offset
4.413,812,offset
4.414,812,offset
4.415,810,offset
4.416,810,offset
4.417,810,offset
4.418,810,offset
4.419,810,offset
4.42,810,offset
4.421,810,offset
4.422,810,offset
4.423,810,offset
4.424,810,offset
4.425,814,offset
4.426,814,offset
4.427,814,offset
4.428,814,offset
4.429,814,offset
4.43,814,offset
4.431,814,offset
4.432,814,offset
4.433,814,offset
4.434,814,offset
4.435,809,offset
4.436,809,offset
4.437,809,offset
4.438,809,offset
4.439,809,offset
4.44,809,offset
4.441,809,offset
4.442,809,offset
4.443,809,offset
4.444,809,offset
4.445,813,offset
4.446,813,offset
4.447,813,offset
4.448,813,offset
4.449,813,offset
4.45,813,offset
4.451,813,offset
4.452,813,offset
4.453,813,offset
4.454,813,offset
4.455,812,offset
4.456,812,offset
4.457,812,offset
4.458,812,offset
4.459,812,offset
4.46,812,offset
4.461,812,offset
4.462,812,offset
4.463,812,offset
4.464,812,offset
4.465,810,offset
4.466,810,offset
4.467,810,offset
4.468,810,offset
4.469,810,offset
4.47,810,offset
4.471,810,offset
4.472,810,offset
4.473,810,offset
4.474,810,offset
4.475,814,offset
4.476,814,offset
4.477,814,offset
4.478,814,offset
4.479,814,offset
4.48,814,offset
4.481,814,offset
4.482,814,offset
4.483,814,offset
4.484,814,offset
4.485,809,offset
4.486,809,offset
4.487,809,offset
4.488,809,offset
4.489,809,offset
4.49,809,offset
4.491,809,offset
4.492,809,offset
4.493,809,offset
4.494,809,offset
4.495,813,offset
4.496,813,offset
4.497,813,offset
4.498,813,offset
4.499,813,offset
4.5,813,offset
4.501,813,offset
4.502,813,offset
4.503,813,offset
4.504,813,offset
4.505,811,offset
4.506,811,offset
4.507,811,offset
4.508,811,offset
4.509,811,offset
4.51,811,offset
4.511,811,offset
4.512,811,offset
4.513,811,offset
4.514,811,offset
4.515,811,offset
4.516,811,offset
4.517,811,offset
4.518,811,offset
4.519,811,offset
4.52,811,offset
4.521,811,offset
4.522,811,offset
4.523,811,offset
4.524,811,offset
4.525,814,offset
4.526,814,offset
